8073,搞姬日常,佃煮のりお,欢乐向|伪娘
8074,他和她的男友殿下,梶山ミカ,性转换
8076,人机JINKI EXTEND～RELATION,纲岛志朗,机战
8079,初恋如刃,渡边志穗,爱情
8081,足球小将,高桥阳一,竞技
8085,禁止入侵！！纯血特区！,本田有马,科幻|后宫
8087,雏见泽停留所～寒蝉鸣泣之时原典～,ともぞ,冒险
8090,MUV-LUV(EURO-FRONT),Nataku-ga-yuku,机战
8095,只是被鬼龙院萱吸血的简单工作,三色网户,爱情|神鬼
8096,猛子小姐的恋人,望月玲子,爱情
8099,热焰之牙,鬼窪浩久|垣根涼介,格斗
8115,青的微热,椎名千花(椎名千夏),爱情
8116,独一无二的你,川上ちひろ(川上千寻)|椎名千花(椎名千夏),爱情
8123,神明满街跑,染屋カイコ,欢乐向
8130,糟糕的世界;美妙的日子,高崎ゆうき,悬疑
8131,叛逆思春期,志村贵子,爱情|校园
8144,早春赋,八十八良,爱情
8157,凌晨三点的混乱地带,ねむようこ,职场
8159,鹰翔万里,川口开治,职场
8165,甜心战士,永井豪,冒险|科幻
8180,地狱摇篮曲,日野日出志,恐怖|其他
8196,校园百怪谈,日野日出志,校园|恐怖
8198,只有花知晓,宝井理人(Octo),耽美
8200,走马灯株式会社,菅原敬太,悬疑
8209,孤高之人,坂本真一,冒险|竞技
8224,虹色Days,水野美波,爱情
8233,青春之旅,咲坂伊绪,爱情
8241,深夜食堂,安倍夜郎,治愈|职场
8260,金鱼之粪,樱田雏,爱情|悬疑
8261,极黑的布伦希尔特,冈本伦,冒险|科幻
8285,半调子的维纳斯,吉原由起,爱情
8292,女法官,毛利甚八|かわすみひろし(小林凉子),职场
8305,赤空白海 野中英次短篇作品集,野中英次,科幻
8317,1.2三四郎2,小林诚,欢乐向
8319,成为恋人的时间,山田小桃,爱情
8336,少女茉莉,イチリ,欢乐向|百合
8337,海猫鸣泣之时散EP8,龙骑士07|夏海ケイ,魔法|悬疑
8340,潜血者林檎和金鱼缸男,阿部洋一,神鬼|恐怖
8359,梦之雫黄金的鸟笼,筱原千绘,冒险|爱情
8367,女警官大门寺樱子,高桥升,欢乐向|职场
8369,魔人战记 破军,赤堀悟,战争|高清单行
8371,铁将纵横2012,邱福龙,格斗
8376,山田和七个魔女,吉河美希,欢乐向|爱情|校园
8379,怪医启示录,衣谷游|大冢英志,冒险|高清单行
8394,复仇者电影前奏,Marvel Comics,科幻
8395,靓妹人形,MITCHELL田中,欢乐向
8397,排球,古馆春一,竞技
8403,烂仔铁拳亚力,海洋二号,武侠
8409,恶魔人,永井豪,冒险
8430,情郎上错门,小越夏江,爱情
8444,波丽露,槙村怜,竞技
8454,电脑少女2 Assembler OX ,麻宫骑亚,科幻
8474,迷宫女神,霜月佳代子,爱情
8475,Orange,高野莓,爱情
8483,日在伪娘,河南あすか,伪娘
8490,农林,亚樱丸(亜桜まる)|白鸟士郎,欢乐向|轻小说
8494,东京吃货,石田スイ,冒险|美食
8498,飙,海洋二号,竞技
8518,写真女友-Sweet Snap,柚木N’,爱情
8532,超能力者齐木楠雄的灾难,麻生周一,欢乐向
8533,偶像OOXX什么的才不会做呢！,柚木凉太,欢乐向
8538,Anorexia,nini|日日日,悬疑
8540,魔王属性少女与村民A,tsucaco,魔法|轻小说
8544,Chaos;Head Love Chu☆Chu！,杜讲一郎|佐仓乎美,科幻|后宫
8561,地狱恋,鈴丸れいじ,神鬼
8571,杀人异次元,俺正读|朱氏,科幻
8575,女装少年,多人,伪娘
8591,深海6000米,小池ノクト,冒险|恐怖
8594,THE QUIZ,高桥りか,悬疑
8605,默示录之城,イナベカズ,冒险
8609,草莓奶昔Sweet,林家志弦,百合
8613,女声男子,険持ちよ,爱情|校园|伪娘
8621,幻兽坐,士贵智志|三云岳斗,冒险
8638,玲珑馆营业中,冨明仁,生活
8642,人家x人家,みなづきふたご,伪娘
8643,恋染红叶,坂本次郎|ミウラタダヒロ,爱情
8645,不画的漫画家,えりちん,职场
8651,人生偏差值48的高中生成为了神,原つもい,魔法
8686,邪狼恶兽,温日良,格斗
8687,疤面战盔,袁家宝,格斗
8688,死角,曹志豪,格斗
8691,恋爱高中生,安达哲,爱情
8696,NPC少女,カイシソシ,欢乐向
8697,月刊少女野崎君,椿泉,欢乐向|爱情|四格
8712,元魔子,アントンシク(AHN DONGSHIK),冒险
8715,宇宙新娘,原悠衣,科幻|爱情
8716,夜蜘蛛,漆原ミチ,爱情|恐怖
8723,地狱刀锋,柳济泰,悬疑
8728,黑狱岛,kk,冒险
8734,大魔神,永井豪,科幻|战争
8742,GIRL FRIEND,名苗秋绪,伪娘
8743,女王之花,和泉兼好,爱情
8749,神秘摇滚,浅田有皆,音乐舞蹈
8753,虎吻—A School Odyssey,トマトマト|鸭志田一,魔法|后宫
8756,南Q阿传,光永康则,神鬼
8773,随时会露馅的女装少年的弹奏故事,真西まり,伪娘
8780,火星异种,橘贤一|贵家悠,科幻
8785,食戟之灵,附田佑斗|佐伯俊,美食
8811,我的真理美眉,竹内樱,欢乐向|爱情|高清单行
8812,铁汉强龙,土屋ガロソ,冒险|高清单行
8817,GLIAs World’s End,守姬武士,冒险
8820,蜥蜴之王,入间人间|守月史贵,冒险|轻小说
8821,温瑞安群侠传2,司徒剑桥,格斗|武侠
8826,追寻失去的未来,SASAYUKi,爱情|后宫
8827,棺侦探D&W,光永康则,侦探
8832,我被学姐强迫穿女装了。,宵野コタロー,伪娘
8842,新秀逗泰山阿达,德弘正也,欢乐向
8865,三体之战,DC Comics,冒险
8876,泳装萌法书,吉沢蛍,爱情
8879,石黑正数恐怖短篇,石黑正数,恐怖|其他
8884,白领拳手太郎,细野不二彦,格斗|竞技|高清单行
8888,魂环,水上悟志,冒险|欢乐向|悬疑
8899,灵魂夺还者,秋重学,神鬼
8903,赤蝎斗魂,许景琛,格斗
8909,漫画少年2001,许景琛,悬疑
8917,堀与宫村,萩原ダイスケ|HERO,爱情
8918,石黑龙传,黄玉郎,格斗|武侠
8921,圣盾传奇,Marvel Comics,科幻
8934,妖精大战,野部利雄,冒险
8935,神秘人Mystey Men,Marvel Comics,冒险
8941,魁!!就算是哥哥只要有爱就没问题对吧,铃木大辅|山根玲,欢乐向|轻小说
8943,Date a Live,橘公司|高梨りんご(ringo),魔法|轻小说
8958,LOVE理论,佐藤正基|水野敬也,爱情
8959,粗口侠,温日良,欢乐向
8963,井之头的石像鬼,藤泽亨,冒险
8969,岚之花 丛之歌,东冬,冒险|魔法
8993,守望者前传 丝魂,DC Comics,科幻
9003,守望者前传 喜剧演员,DC Comics,冒险
9012,一周的朋友,葉月抹茶,爱情
9016,暗杀教室,松井优征,冒险|悬疑|搞笑
9019,四大名捕2012,冯志明,武侠
9036,青春×机关枪,NAOE,欢乐向
9049,大室家 摇曳百合外传,なもり,欢乐向|百合
9052,百合×蔷薇,たもりただぢ,伪娘
9057,快乐协定,ねたなべ志穂,爱情
9069,Strike The Blood,三云岳斗|TATE,冒险
9076,GT-R,藤泽亨,欢乐向|热血
9084,Access,誉田哲也|慎本真,悬疑
9087,爆丽音,佐木飛朗斗|山田秋太郎,音乐舞蹈
9094,不应迟到的,志连ユキ枝,欢乐向|校园
9110,妄想漫画俱乐部,比吕カズキ,欢乐向
9111,魔王大人的呸喽呸喽计划,松林悟,欢乐向
9126,恶行,善内美景,冒险|战争
9133,Sword Art Online:FairyDance,叶月翼|川原砾,冒险|轻小说
9134,风流,马荣成|叶明发,格斗
9160,秽翼的尤斯蒂娅,濑菜モナコ,冒险|爱情
9194,贞子,MEIMU |铃木光司,神鬼|恐怖
9204,异常少女,真田ジューイチ,悬疑|魔幻
9216,一弦定音！,アミュー,竞技|校园|音乐舞蹈
9224,荔枝光速俱乐部,古屋兔丸,冒险
9226,不能翻开的漫画,押切莲介|多人,冒险
9241,+tic模型姐妹,栗井茶,欢乐向
9243,鲨鱼酷客,米奥,美食
9249,我要是丢了童贞就会死这件事,若林裕介|もりた毬太,悬疑|后宫
9253,螳螂女,千之刃,神鬼|恐怖
9258,闪灵怪医,衣谷游,科幻|恐怖
9267,西扎尔 破坏与创造者 ,物领冬实,冒险|历史
9268,诡域暗姬,筱原千绘,悬疑
9270,漩涡,伊藤润二,爱情|恐怖
9278,GTRacing车神,阿东,竞技
9293,Green Blood,柿崎正澄,冒险
9305,20世纪传说,田中亚希夫|石井隆,冒险|竞技
9310,妖怪猎人,井上淳哉,神鬼
9319,日俄战争物语,江川达也,其他|战争
9330,JK女子攻兵,松平次郎,其他|战争
9334,海猫鸣泣之时紫,龙骑士07|珠洲城,魔法|悬疑
9355,水仙花♂自恋狂 友,よしの,伪娘
9360,侦探仪式,箸井地图|清凉院流水,侦探
9369,伊苏国物语,羽衣翔,冒险|魔法
9394,双面娇娃,香代乃,欢乐向
9398,终结的炽天使,镜贵也|山本大和(山本ヤマト),冒险|魔法|轻小说
9423,Replay,橘裕,爱情
9424,维斯基斯的红色人偶,一之濑薰,悬疑
9432,梦中的太阳,高野莓,爱情
9446,猿飞小忍者,细野不二彦,欢乐向|校园
9448,DAGASY 放课后超能力战争,日日日|りすまい,后宫
9454,UNDER WRITER,野口友梨子,魔法
9455,心镜,榎本奈利子|夏目漱石,生活
9458,Pink的遗传因子,柚月纯,爱情
9494,红莲记,武若丸,百合
9499,鸟笼之番,阳东太郎,恐怖|悬疑
9500,鬼之古道,木根摄|恒川光太郎,冒险|悬疑
9502,巴洛斯之剑,栗本薰|五十岚优美子,百合|战争
9504,小雪儿,五十岚优美子|井泽满,爱情|治愈
9507,BLOOD-C 十六夜鬼谭,ハヅキリョウ,神鬼
9523,武侠一代,司敬,格斗
9527,金刚狼：X武器,Marvel Comics,科幻
9538,怀抱花束的男人,高久尚子|雪代鞠絵,耽美
9543,魔境的夏娜娜,玉越博幸|山本弘,冒险|魔法
9565,思春期的钢铁处女,渡边静,欢乐向|校园
9570,小姐的女仆,春夏秋冬铃,欢乐向|伪娘
9572,守护天使happy world,竹下坚次朗,欢乐向
9576,不合时令的夏之歌,いよかん,百合|东方
9590,俺物语,河原和音|アルコ,欢乐向|爱情
9606,奥因克 天堂屠夫,John Mueller,西方魔幻
9608,黑色剪刀,菅原友也,悬疑
9612,阳炎日记,木尾士目,爱情
9615,九龙杀手少女,高远垒(高远るい),冒险|职场
9625,堀桑与宫村君,HERO,爱情
9630,乐园恋人啊,小越夏江,爱情
9644,复生少女：幸子的恋爱游戏,柴田燕ウ,欢乐向|恐怖
9655,萝莉爸爸,シメサバ,欢乐向|性转换|节操
9672,Hotel,丰田悠,爱情
9686,为你弹奏的萧邦,长江朋美,爱情
9690,光明世界计划,苍木アキ|出水高轨,爱情|校园|后宫
9698,saltiness咸物语,古谷实,冒险
9701,PSYCHO-PASS心理测量者,天野明|虚渊玄|三好辉,冒险
9722,随着本能去吧!,ヒロユキ,欢乐向|百合|东方|节操
9731,真田 心之刃,上田キク,校园|伪娘
9751,我的千金大小姐,花田佑实,爱情
9756,战国恶少传说,大和田秀树,欢乐向
9763,少年Y,东寺达也|初,悬疑
9768,战国少年西方见闻录,金田达也,热血
9769,耍帅爷爷G,小畑健,欢乐向
9774,守望者前传 摩洛克,DC Comics,科幻
9780,上升的太阳,松浦聪彦|武论尊,冒险|历史|战争
9783,心之钥,犬上宿弥,爱情|治愈
9785,笨蛋快来全裸,入间人间|井田ヒロト,热血|职场|轻小说
9800,虹之原Horograph,浅野一二O,生活
9816,不顾一切爱上你,长江朋美,爱情
9817,任您处置主人大人,いとうえい,萌系
9818,我的禽兽男,车景熙,爱情
9821,让你沉醉其中,志贺乃夷织,爱情
9832,天然甜心,花田佑实,爱情
9833,和我☆玩亲亲,长江朋美,爱情
9847,关于我被绑架到大小姐学校当「庶民样本」这件事  ,七月隆文|りすまい,欢乐向|校园
9852,惊变28天,boom,冒险|科幻|恐怖
9854,龙的争乱,渡辺つよし,欢乐向|格斗
9860,猫咪的婚礼,小嶋ララ子,耽美
9862,无论现在将来我都属于你,砧菜々,耽美
9892,FULL SWING 全力以赴,武论尊|松濑大地,励志
9901,政宗君的复仇,竹冈叶月|Tiv,欢乐向|校园
9910,恋慕,李素英,爱情
9931,Biorg Trinity,大暮维人|舞城王太郎,悬疑
9946,复仇者V5,Marvel Comics,科幻
9961,浪漫美人 ,堂本奈央,爱情
9980,写真女友：爱情相簿,绯野孝雄,爱情|校园
9984,守护灵,高桥努(高桥ツトム),治愈|励志
9986,生化禁区,贰瓶勉,科幻|恐怖
9987,占星美少女,中垣庆,爱情
9998,SEKIDO 天生泳士,山本康人,竞技
9999,月亮、世界与歌姬,高上优里子,百合
10004,魔王的我和不死姬的指环,稍日向,魔法|后宫
10029,爱情梦幻IMAGINE,槙村怜,爱情
10036,美猴男 MONKEY BUSINESS,市川智茂,欢乐向|职场
10042,美女或野兽,井田辰彥,欢乐向
10044,爱情宾馆,山口ょしのぶ,爱情
10045,eclore～绽放～,内々けやき,悬疑|性转换
10052,赌徒狂想曲,高桥升,其他
10057,鹰眼v4,Marvel Comics,格斗
10073,七原罪,铃木央,冒险|格斗|热血
10094,爷才不会喜欢你这货,绪川千世,耽美
10101,史上最强厕纸-Jo,阿部|saya,欢乐向|科幻
10102,苦涩天使X甜美恶魔,チカ,爱情
10110,山照密码,中岛三千恒|长崎尚志,冒险|侦探
10118,青春派对,远山光,爱情
10148,卧底威龙,高桥升,侦探
10153,蜘蛛巢姬,椎名高志,冒险
10163,能看见音乐的男人 废墟迷宫系列第二弹,尚月地,励志
10168,鹤田谦二短篇,鹤田谦二,其他
10172,战国天正记,宫下英树,其他|历史
10178,笨蛋的恋物癖,国本隆史,欢乐向
10185,No game No life,榎宫佑|柊ましろ,冒险|格斗
10210,舌尖上的学生会,Kashmir,欢乐向|校园
10230,制服的微热,汤町深,爱情
10258,无根之花,秀良子,耽美
10261,月岛教授的思考“世界的构成”,扶持田一宽,冒险
10270,放学后的遗迹探险高校,山西正则,冒险
10282,天生缘分,余镐京|金秀真,爱情
10318,Little Busters EX 校园革命,ZEN,校园
10319,第六十年了,正木,东方
10359,月下愿心几许,cocco,东方
10413,维吉尔传奇,Titan Comics,科幻
10415,向日葵町商业街的女孩们 ,犬星,欢乐向
10434,Miracle Reborn,ゆき善,东方
10445,神落,みなもと悠,神鬼|后宫
10460,相会在九龙,柴门文,爱情
10465,黑发除魔士,见田龙介,冒险|科幻
10469,要幸福啊！,正木,东方
10474, 一兩個小秘密,笹丸ゆうげ,耽美
10481,烽火世家,image,冒险
10485,金属医师,未知,冒险
10497,满溢之物,正木,东方
10500,AD物语,国友泰士,侦探
10501,阿尔法的呐喊,九重释梦 ,耽美
10507,红色魔术侦探团,山田章博,冒险
10513,白衣拉索,冯志明,武侠
10514,女律师事件簿,井上惠美子,冒险|侦探|职场
10515,Citrus,三郎太(サブロウタ),校园|生活|百合
10516,魔法少女米璐库缪乌,八谷美幸,欢乐向|西方魔幻
10517,权力战队：革命,Wildstorm,科幻
10522,后遗症无线电,中山昌亮,恐怖|其他
10525,银河护卫队v3,Marvel Comics,冒险
10531,鬼见愁,余品翰,百合
10532,残暴之斧-阿瑞斯,Marvel Comics,科幻
10534,龙骑兵的防御工事,许瑞峰|非瓴,冒险
10537,魔弹之王与战姬,川口士|柳井伸彦,冒险
10540,绝交,岩见树代子,校园
10545,水棲之花,筱原千绘,爱情
10547,声之形,大今良时,爱情|校园
10556,镇邪甲冑-剑狮,BARZ,冒险
10558,神王2,马荣成,武侠
10560,World Trigger,苇原大介,冒险
10562,奥创纪元,Marvel Comics,科幻
10576,东方美食猎人,さやかた红茶馆,东方
10587,官能密约,悠妃龙(悠妃りゅう),爱情
10592,盂兰盆会,みなくぢたかし,东方
10599,某日某事,东方同人,东方
10600,夜之心综合症,东方同人,东方
10612,不敢按的门铃,嶋二,耽美
10615,亚人,樱井画门,冒险|悬疑
10632,大感染,徒歩二分,东方
10642,禁止通行,カキネ,耽美
10645,龙抬头,袁家宝,格斗
10648,阅览注异,阿鬼乱太|DAY WALKER,恐怖|悬疑
10655,我要复仇,山田悠介|咲乃ハカ,冒险|悬疑
10662,异闻红魔乡,FLIPFLOPs,东方
10678,请在前座拥抱我,新条真由,爱情
10683,放课后的婚礼,新条真由,爱情
10684,妄自菲薄,吉田ゆうこ,耽美
10686,新复仇者v3,Marvel Comics,冒险
10707,陆地沉没记,斋藤隆夫,冒险
10726,惊爆危机 Another,たいち庸,科幻|战争|轻小说
10729,大图书馆的牧羊人,佐々木あかね,爱情|后宫
10735,友少X变猫,いたち,欢乐向|校园
10736,脱北者,郑健和,冒险
10741,夏色牵牛花宿舍,甘野めぐみ|空中カリカチュア,欢乐向
10751,堕入幸福,东方同人,东方
10766,全新X战警,Marvel Comics,冒险
10769,攻壳机动队ARISE,大山タクミ,其他|战争
10772,三角草的春天,押切莲介,校园
10774,女仆王者,林达永|李海源,冒险
10782,校园恐怖传说,亚树直,校园|恐怖
10794,白雪公主与7个囚犯,薮口黑子,冒险
10798,缝补彼女,田中文,爱情|悬疑
10800,和服抚子,八色,百合
10819,少女幻葬,宫本龙一,东方
10832,溶解教室,伊藤润二,校园|恐怖
10843,犬神同学和猫山同学,くずしろ,欢乐向|四格|百合
10850,灭霸崛起,Marvel Comics,冒险|格斗|科幻
10852,爱你不是没理由,秋叶东子,爱情|耽美|宅系
10872,江~魔王之残焰~ ,魔木子,神鬼|历史|高清单行
10898,爱了才准走,织田绮,爱情
10906,靜留,花道,恐怖|百合
10908,素颜的恋人,兄崎游南,爱情
10960,伊克西翁,双叶はづき ,魔幻
10962,警察战车队Dominion,士郎正宗,冒险
10967,战斗破坏学园DANGEROUS,横田卓马(YOKO)|架神恭介,冒险|格斗|魔幻
10979,油轮喋血,手冢治虫,侦探
10980,七绪的七对子,森桥 ビンゴ,竞技
10989,樱花浪漫,草花里树,爱情
10994,灭绝游戏,梁伟家,科幻|魔幻
11013,12年后的奇迹,毬田ユズ,耽美
11027,街角Souvenir,ネムネム,爱情|伪娘
11032,少爷刑警,本宫ひろ志,侦探
11040,以神传心,佐々木よしの,冒险
11041,构成我的世界的类似尘埃的东西,天野しゅにんた,爱情|百合
11055,合体封印,酸性いよかん,东方
11059,托尔：雷霆之神v1,Marvel Comics,冒险
11075,黑色羔羊的罪,香坂透,耽美
11079,铁机剑士武王传,冈村贤二,冒险|格斗
11083,浮世奇缘,河下水希|大崎知仁,爱情
11087,焰之眼,押切莲介,其他|战争
11089,飞车女郎丽霆子,もとはしまさひで,冒险|竞技
11094,学院帝国,中平正彦|广井王子,格斗|校园
11107,魔之碎片系列,伊藤润二,恐怖|其他
11111,装甲骑兵 波特姆斯-异能生存者,Tim Eldered,科幻|机战
11119,神啊求求你！,日吉丸晃,耽美
11125,王子的囚笼,绪川千世,耽美
11132,王子殿下不懂我的心,小嶋ララ子,耽美
11161,西阶上的恶魔,绪川千世,耽美
11172,快住手，會死翹翹的！,东方同人,东方
11186,猜疑集,手冢治虫,冒险
11200,惹人怜爱的妖梦酱,七六,欢乐向|东方
11209,地狱白书,卓良,冒险
11231,特级甜点,绪川千世,耽美
11235,欲望侍酒师,多人,东方
11237,世界美咲剧场,七转八起,东方
11246,任欲望沸腾,みどり,东方
11252,被解放的姜戈,VERTIGO|R.M.GUERA,冒险
11259,死亡深渊,中村步,恐怖|悬疑
11261,共犯,门田夕,耽美
11267,干物妹小埋,サンカクヘッド,生活|萌系
11268,Honey四重奏,所ケメコ,校园|百合
11274,亡者之剑,菊地秀行,冒险|神鬼
11277,直到成为红魔之犬,江口和中,格斗|东方
11287,69时限极道男,山本康人,冒险|励志
11290,兄妹之间变成真的可以结婚了,ゆーじ,欢乐向|爱情
11304,暗键师,赤名修|中岛かずき,冒险|悬疑
11337,打工的女仆,山崎かずま,校园|伪娘
11342,鬣狗-暗黑金融师,藤原さとし,生活|职场
11349,银河机攻队MAJESTIC PRINCE,尾崎祐介,科幻|机战
11367,Infinite Stratos结城焰版,结城焰|弓弦出,校园|后宫|机战
11375,博丽回忆录,ツヤダシシュウジ,东方
11384,梅比乌斯齿轮,六道神士|井上敏树,冒险|格斗
11421,矛盾的我,高宫智,爱情
11427,要听爸爸的话！~小鸟游家的居家日常~,松智洋|多人,生活|轻小说
11442,Soul Catcher(s),神海英雄,校园
11453,橙、半透明、二度眠,阿部洋一,校园|恐怖
11472,秀逗警笑生,加濑敦,欢乐向|职场
11475,黑暗,Bec-Iko,冒险|奇幻
11489,国王游戏起源,山田J太|金泽伸明,恐怖|悬疑
11495,仇讨,里见桂,其他|生活
11511,天使的水果糖,中屿ちずな,百合|萌系|节操
11578,Kalyx,岬下部せすな,爱情
11583,百货浮生录,臼井仪人,欢乐向
11593,恋痴日本,ていか小鸠,欢乐向|爱情|校园
11648,记录的地平线,橙乃ままれ|ハラカズヒロ,冒险|魔法
11649,求婚宣言！,伦敦巴里子,耽美
11651,再见老师,砧菜々,耽美
11656,黄金城,Daniel Pecqueur,悬疑
11665,替罪神,高远垒(高远るい),格斗|百合
11668,萝莉的♂→♀秘密,白梅ナズナ,校园|性转换|节操
11673,关于完全听不懂老公在说什么的事,クール教信者,欢乐向|宅系
11674,断罪的优蒂特,うがつまつき,魔法|悬疑
11712,犬与神,秀良子,耽美
11715,第零地狱,徒步二分(茶户),东方
11718,夺宝奇侠,迎夏生,冒险
11723,H-Project四格接力,H-project,四格|东方
11741,思春期狂想曲,绪城真,校园|其他
11756,任何一个阿空我都深爱着哦,七魅,东方
11757,Sweetpool,アトキンソン,东方
11777,Boy Girl Fusion,NO.ゴメス,格斗|性转换
11780,完美的你,夏八,伪娘|节操
11845,私立不穿内裤学园,绀野安须,欢乐向|校园
11851,元气囝仔,吉野五月(ヨシノサツキ),欢乐向|治愈
11859,不安的种子+,中山昌亮,恐怖|悬疑
11862,狂骨之梦,志水明(志水ァキ)|京极夏彦,恐怖|悬疑
11886,她们,大朋めがね,百合
11890,伊藤润二未收录短篇作品,伊藤润二,恐怖|悬疑
11891,新52蝙蝠侠/超人,DC Comics,冒险
11901,我太受欢迎了该怎么办,ぢゅん子,欢乐向|爱情|颜艺
11909,Sword Art Online:Progressive,川原砾|比村奇石,冒险|爱情|轻小说
11920,感伤的尘埃,河合朗,校园|百合
11929,爱情相对论,柴门文,爱情
11947,小林家的妹抖龙,クール教信者,欢乐向|百合|萌系
11964,汐之宫绫音并没有错,朝雾カフカ|仲村ユキトシ,冒险|校园
11992,大帝国,天道龙马,科幻|战争
12000,糜烂热带鱼,北川美幸,爱情|职场
12019,D机关的魔王,霜月佳代子|柳广司,其他|悬疑
12021,女爱×中毒,原田尚美|诗原ヒロ,百合
12030,神圣血玛莉,千叶洁和,冒险|其他
12036,Sword Art Online少女们的乐章,川原砾|猫猫猫,冒险|轻小说
12055,觉醒,VERTIGO,冒险
12056,将死之人,竹井10日|晴濑ひろき,爱情|恐怖|悬疑
12062,被醉天使爱着的人,麻见雅,爱情
12069,Honey & Mustard,森岛明子,百合
12082,波神,竹下坚次朗,神鬼|校园
12083,电波之城,细野不二彦,励志|职场
12085,半熟女子,森岛明子,百合
12090,BIRDMEN,田边伊卫郎,科幻
12103,天地男儿,唐叆|孙行,格斗|魔法
12104,信长之枪,久正人,格斗|科幻|热血
12116,收获祭少女,茂木清香,其他
12123,水色电影,乙ひより,百合
12135,马王,永仁|蔡景东,竞技
12140,原宿扮裝特警,松浦聪彦,伪娘|职场
12149,恋爱的香味,竹宫ジン,爱情|百合
12156,宝光男人,バロン吉元,欢乐向|其他
12158,咒术师之谜,森高夕次|阿万和俊,冒险|恐怖|悬疑
12175,美人计,深月花香,爱情
12184,无限之剑Infinite Blade,Ken+,冒险|其他
12185,摇滚女神玛莉亚,竹谷州史,其他
12187,拳道,司徒剑桥,格斗
12188,少年少女,福岛聪,其他
12189,斗龙传,谷村仁志|塙铁人,热血
12201,高校龙虎榜,富本たつや,校园|热血
12204,妙笔小呆,梶岛正树|菅野博士,欢乐向
12214,忍具少女,阿智太郎|板场广志,欢乐向|神鬼
12223,爱的侵犯,新条真由,爱情
12233,咲慕流年,五十岚あぐり|小林立,竞技|百合
12235,夜晚就让我使坏吧,碧本さり,耽美
12248,神兵问天,黄玉郎,仙侠
12261,猫爱,北条司|阿左维信,冒险|侦探
12263,地狱神探：善意,VERTIGO,冒险
12285,特公零,藤泽亨|浅田有皆,冒险|神鬼
12296,明卡猫：一酱成名,明卡猫,欢乐向|四格
12303,钢铁侠v5,Marvel Comics,冒险|科幻
12304,天元突破红莲螺岩—男一匹篇—,中岛かずき|ののやまさき,冒险|热血|机战
12306,法老王之墓,竹宫惠子,爱情|历史|战争
12307,和人马娘一起学纯种赛马小知识浅谈,百鬼夜行|SHIS,爱情|其他|生活
12322,武装妖兽,松本久志,欢乐向|热血|机战
12325,夜行儒士,韩胜熙|赵珠熙,奇幻
12330,神魔三国志-GOD SIDER SAGA,卷来功士,科幻|战争
12343,正确成为王牌的攻略法,松本ミトヒ。,爱情|伪娘
12353,骨之音,岩明均,其他
12354,水色的青春,大石胜(大石まさる),其他
12356,春空异想,春花空,欢乐向|萌系
12357,逃亡花,和气一作,其他|悬疑
12358,天色*Islenauts,季月えりか,魔法|校园
12360,请问日薪多少,濑户口美月,职场
12364,我要成为世界最强偶像,夏木清人|ESE,欢乐向|格斗
12368,请倾听死者的声音,ひよどり祥子(うぐいす祥子),恐怖|悬疑
12372,何处其处彼处此处彼处,梦のチョモラン王国,东方
12387,Rest in Peace,Kirero,东方
12392,竹刀少女C,五十岚あぐり|高尾じんぐ,竞技
12394,PIGEON BLOOD,吉原由起|大海十梦,悬疑
12395,沼地The Mire,BECKY CLOONAN,冒险
12406,我搞错了啥!,アサイ,欢乐向|爱情
12407,闪闪发光,竹宫ジン,校园|百合
12409,星球大战：楚巴卡,Dark Horse Comics ,科幻|战争
12423,期待你长大,久米田康治,欢乐向|爱情
12432,火星萝卜大决战,なかま亜咲,欢乐向|四格|节操
12440,Steps,竹宫ジン,校园|百合
12453,我愿陪伴在你身边 直到天涯海角,小嶋ララ子,耽美
12456,怪谈,高桥叶介,恐怖|节操
12457,梦幻外传,高桥叶介,恐怖
12464,梦幻绅士,高桥叶介,冒险|欢乐向|恐怖
12484,白雪の日常,Devil Treaty,欢乐向|生活
12497,诱惑bunny,川濑あや,爱情
12528,虎鹈之城,福岛聪,其他
12539,错乱不安,二宫绯禾琉,其他
12549,中华英雄2013,邝彬强,格斗
12565,Innocents 少年十字军,古屋兔丸,历史|战争
12579,基友被爸爸变成了女孩子！？,中二の病猫,性转换
12585,UQ HOLDER!,赤松健,欢乐向|爱情|魔法
12587,木偶代码,木梨るなむ(木梨榴奈梦),恐怖|悬疑
12588,影之旅,SPLITTER,爱情
12590,令人欲罢不能的你,ナイロン,爱情
12594,落樱 樱花,とろろ,东方
12622,丘上之貉,天野洋一,格斗|热血
12625,循环自杀,古屋兔丸,其他|悬疑
12627,转生少女图鉴,お子様ランチ,校园|性转换
12635,狂野少女,Hun|zhena,格斗|爱情|校园|热血
12647,纯真的人,坂本真一,其他|历史
12653,僵尸大骚乱,朱东根,恐怖|其他
12659,in THE ROOM,安田刚助,恐怖|悬疑
12661,向神灵祈愿,ももたまこ,爱情
12671,动物园物语,Hun,职场
12676,假面教师BLACK,藤泽亨,校园
12681,恶魔的悖德纯爱,桃乃实红,爱情
12692,Fetix!,几夜大黑堂,伪娘
12694,神奇蜘蛛侠：美国之子,Marvel Comics,冒险|科幻
12715,月亮的距离,太田垣康男,冒险|战争
12721,新52evil永恒,DC Comics,冒险|科幻
12727,盟约的利维坦,舘津テト|丈月城,冒险|魔法|轻小说
12743,恋爱法式甜点屋,花卷杏奈,耽美
12745,I don’t know,吉田ゆうこ,耽美
12757,Charon,山田惠庸,冒险|悬疑
12759,沉入无限的水面之中,高崎ゆうき,百合
